Product Code,Short Description,RRP,Price,Pack Size,MfrPartNum
JD13410,OXFORD EXPNDING FILE A4 13 PRTS CLR,11.31,6.26,1,100208980
JD31641,BLACK N RED B5 WIREBOUND NOTEBOOK PK5,74.27,23.4,1,400099450
JD32820,CAMBRIDGE LGAL PAD A4 70GSM WHT P10,30.02,16.62,1,100080159
JD32909,OXFORD TOUCH A4 NOTEBOOK ASTD PK5,47.47,26.27,1,400109986
JD32918,OXFORD TOUCH A5 NOTEBOOK ASTD PK5,31.29,17.31,1,400110083
JD36639,OXFORD OFF NBK A4 SOFT PP COV AST FT PK5,63.27,21.21,1,100101918
JD36727,OXFORD OFFICE NOTEBOOKS N002403 PK5 A5,42.59,13.95,1,100101300
JD43208,OXFORD PUNCHED POCKET PAD 60PKT A4,13.7,7.59,1,400129426
JD65114,OXFORD OFFCE WIREBND NBK SOFT CVR A4 PK5,64.88,16.66,1,100105331
JD65697,SECURITX C4 EXPAND PCKT WHT 8350206 PK50,55.42,20.41,1,8350206
JD66401,BLK N RED CASEBND SMART BK A4 FT,10.89,3.55,1,100080428
JD66538,OXFORD OFF SMART A4 WIRNBK SOFT COVER BK,53.36,17.78,5,100102931
JD66568,OXFORD OFF SMART A5 WIRNBK SOFT COVER BK,37.36,14.33,5,100103627
JD66618,OXFORD OFFICE A4 WIRNBK FM AST PK5,60.83,20.02,1,100104241
JD66628,OXFORD OFFICE A5 WIRNBK FM AST PK5,42.59,13.59,1,100104780
JD67514,OXFORD OFFCE WIREBND NBK SOFT CVR A5 PK5,48.64,15.08,1,100103741
JD68904,OXFORD A-Z INDX A4+ 20T STRNGLN ASS,9.01,4.99,1,100204603
JD79027,CAMBRIDGE 76X127MM NTBK ELASTIC RED PK10,22,14.67,1,100080421
JD79399,OXFORD DISPLBK A4 20PKT PP BLU,8.56,4.74,1,100206087
JD79450,OXFORD DISPLAY BK 20PKT A4 PP CLR,8.56,4.74,1,100206088
JD79511,OXFORD DSPLY BK A4 40PRT PP BLU,11.01,6.09,1,100206231
JD79573,OXFORD DISP BK PLYVIS A4 40PKT CLR,11.01,6.09,1,100206232
JD811289,OXFORD PUNCH POCKET PAD A4 PK60 2FOR1,25.34,14.03,1,JD811289
JD811290,OXFORD MY NOTES A4 NOTEBOOK 200PGS 2FOR1,25.89,14.33,1,JD811290
JD811291,OXFORD MYNOTES NOTEBOOK A5 P3 2FOR1,19.18,8.86,1,JD811291
JD811292,BUY BNR A4 WB GLSY 5 PK RD FOC HEROES FB,82.6,46.09,1,JD811292
JD811293,BUY BNR A4 WB PP 5PK RDPRF FOC HEROES FB,98.98,55.15,1,JD811293
JD811294,BUY BNR A4 WB GL 5PK RDREC FOC HEROES FB,88.1,49.14,1,JD811294
JD811295,NEW GUARDIAN DL ENV HW PK500 FOC STAMP,72.5,40.12,1,JD811295
JD811296,NEWGDN EASYOPN C5 WDWMAN PK250 FOC STAMP,59.69,33.04,1,JD811296
JD811297,NEW GUARDN PEEL C5 MAN PK250 FOC STAMP,56.56,31.31,1,JD811297
JD811298,NEW GRDN ESYPL C4 WDW MAN P250 FOC STAMP,94.74,52.43,1,JD811298
JD811299,NEW GRDN ENV EASYPEEL C4 PK250 FOC STAMP,88.94,49.22,1,JD811299
JD811300,NEW GRDN BRDBK P/S C4 PK125 FOC STAMP,97.61,54.02,1,JD811300
JD811301,NEW GRDN GUST P/S C4 MAN PK100 FOC STAMP,91.52,50.65,1,JD811301
JD812000,BLK N RED HARD COVER BLACK A4 NOTEBOOK,20.41,8.75,1,400038675
JD812001,BLK N RED HARD COVER BLACK A5 NOTEBOOK,14.81,4.82,1,400033673
JD82373,CAMBRIDGE JOTTER NOTEBOOK A4 200 PAGES,27.21,4.89,3,400039062
JD83061,CAMBRIDGE MEMO PAD FT A4 100080168,24.3,8.66,5,100080156
JD90356,SMALL WRITING PAD 40SH BLU 232-6156,30.63,17.88,10,100100123
JD90360,MED WRITING PAD 40SHTS WHITE 232-6278,46.37,28.71,10,100103860
JD90361,BASILDON BOND SML WRIT PAD 40SHTS CHAMP,33.68,17.87,10,100101040
JD90367,AIRMAIL WRIT PAD 40SHT BLU 232-6411,56.35,32.95,10,100104698
JD90378,CAMBRIDGE NTB WRBND A5 100P 70G P10,33.85,18.74,1,100080190
JD90418,BASILDON BOND SMALL ENVELOPE BLUE PK20,29.75,17.89,10,100080064
JD90421,ENVELOPE SMALL WHITE 232-6479,28.74,16.49,10,100080067
JD90422,BASILDON BOND ENVELOPE MEDIUM WHT PK20,50.22,31.05,10,100080068
JD90423,BASILDON BOND ENV SMALL CHAMPAGNE PK20,32.7,17.87,10,100080069
JD90429,BASILDON BOND AIRMAIL ENVELOPE BLUE PK20,54.67,32.94,10,100080079
JD92359,SMALL WRITING PAD 40SHTS WHITE 232-6742,30.07,16.5,10,100105351
JD93266,CAMBRIDGE RECYCLED NTBK A4PLUS 200P,28.9,15.99,3,100080423
JD93267,CAMBRIDGE RECYCLED NTBK A5PLUS 200P,23.02,12.74,3,100080106
JD93282,CAMBRIDGE A6 LEGAL PAD PK10,33.12,18.33,1,100080233
JD93288,CAMBRIDGE LEGAL MEMO PAD 100P YLLW,33.29,18.43,10,100080179
JD93289,OXFORD MY NOTES REPORTER NTBK 160P,25.79,14.28,10,100080496
JD96859,OXFORD MY NOTES A4 NOTEBOOK 200PGS,27.18,11.39,3,100082373
JD96860,OXFORD MYNOTES NOTEBOOK A5 PLUS PK3,19.18,10.62,1,100082372
JDA26310,NEW GUARDN INTERNAL MAIL C4 PK250 A26310,97.12,31.32,1,A26310
JDA28113,NGUARD ARMOUR GUS PEEL C4X51MM MAN PK100,124.34,40.11,1,A28113
JDA29984,POSTMASTER ENV HI WDW 162X238MM PK500,92.92,36.62,1,A29984
JDA63033,CHALLENGE CARBONLESS DUP BK 210X130 ORD,28.9,8.89,5,100080400
JDA67026,BLK N RED WIRNBK A5 140 PAGES FT RCYC,57.9,17.02,5,846350962
JDA76024,CAMBRIDGE ELASTIC BAND NBK 76X127MM HDBN,29.44,11.96,10,100080057
JDA80117,BASILDON BOND PEEL DL WDW WHT WTRMK P500,52.32,16.55,1,A80117
JDB22170,PLUS FABRIC ENV PEEL DL WDW WHITE PK500,73.75,23.78,1,B22170
JDB26139,PLUS FABRIC ENV EASYPEEL C5 WHT PKT P500,93.78,30.13,1,B26139
JDB26526,NEW GUARDN BRDBK ENV PEEL C4 WDW PK125,86.92,28.03,1,B26526
JDB27166,NEW GUARDN MAN GUS ENV 305X250X25 PK100,76.59,29.1,1,B27166
JDB27326,NEW GUARD GUS ENV PEEL 406X305X25MM P100,112.73,43.77,1,B27326
JDB27713,NEW GUARDIAN ENV 444X368 HW PS PKT PK125,94.94,35.05,1,B27713
JDB28513,NEWGUARD 470X300X70 MAN 130G GUS PS P100,312.38,118.69,1,B28513
JDB29153,POSTMASTER ENV WDW DL WHT PK500 B29153,67.72,25.06,1,B29153
JDB63054,CHALLENGE DUP BOOK 210X127 INVOICE 6710,42.52,14.81,5,100080412
JDB66853,BLK N RED MANUBK A5 SNGL CASH 100080414,51.99,28.78,5,100080414
JDB67004,BLK N RED WIRNBK A4 140P FT PACK 5,77.15,23.39,5,100103711
JDB79019,BLK N RED WIRNBK A4 140 PAGES FT PERFOR,77.15,23.39,5,100102248
JDB80277,BASILDON BOND C5 PKT 100G WHITE PK50,8.73,3.63,1,B80277
JDC03049,CHALLENGE TRIP BK 70X140 RCEIPT P10,71.51,39.59,1,400048638
JDC03057,CHALLENGE DUP BK RECEIPT 141X280,17.53,9.7,1,400048651
JDC22570,PLUS FABRIC ENV S/S DL WDW WHT BNKR P500,67.41,21.74,1,C22570
JDC23370,PLUS FABRIC ENV P/S DL WDW WHT BNKR P250,35.02,14.83,1,C23370
JDC26766,PLUS FABRIC GUSSET ENV PEEL C4 WHT PK100,95.68,30.85,1,C26766
JDC26803,NEW GUARDN ENV P/S 254X178MM MAN PK250,54.49,20.84,1,C26803
JDC26870,PLUS FABRIC ENV S/S C5 WDW WHITE PK500,92.79,29.93,1,C26870
JDC27013,NEW GUARDN ENV PS MANILLA C3 PK125,67.68,21.82,1,C27013
JDC27566,PLUS FAB GUSSET ENV P/S C4 WDW WHT P100,103.26,33.3,1,C27566
JDC27603,NEW GUARDIAN ENV SC/S 12X5 PK250 C27603,48.05,15.47,1,C27603
JDC27726,NEW GUARD BRDBK ENV PEEL 444X368MM PK50,79.18,32.97,1,C27726
JDC63075,CHALLENGE CARBONLESS DUP BK 105X130MM FT,25.11,8.77,5,100080427
JDC66655,BLK N RED MANUBK A6 FT 100080429,41.49,13.02,5,100080429
JDC67009,BLKNRED WBND ELASTICATED NBK A5 PP 140P,65.53,20.6,5,846350109
JDC67922,BLK N RED MANUBK A4 IDXED 100080432,107.51,34.61,5,100080432
JDC71986,CHALLENGE THINGS 2 DO PAD 280X141 115LF,14.02,4.7,1,100080050
JDC77122,OXFORD RFL PAD A4 4H FM SB 846400176,37.75,20.89,5,100080143
JDC80116,BASILDON BOND DL WHT PS WATERMARK P500,48.53,15.36,1,C80116
JDC93256,BLACK N RED A5 BOOK RECYCL 100080430,57.92,18.12,5,100080430
JDD23703,NEW GUARDN ENV PEEL 406X305 PK125 D23703,72.99,28.95,1,D23703
JDD23770,PLUS FABRIC ENV PS/S C5 PK250 D23770,44.51,18.04,1,D23770
JDD25311,NEW GUARDIAN ENV PS/S WDW DL PK1000,81.46,26.27,1,D25311
JDD26103,NEW GUARDN ENV S/S C5 MAN PK250 D26103,36.28,11.68,1,D26103
JDD26170,PLUS FABRIC ENV S/S C5 WHT PK500 D26170,85.9,27.69,1,D26170
JDD29152,POSTMASTER ENV WDW 114X235MM MAN PK500,55.22,21.65,1,D29152
JDD63053,CHALLENGE DUPLICATE BOOK RECEIPT 105X130,48.5,14.31,5,100080444
JDD63061,CHALLENGE CARBONLESS TRIP BOOK 210X130MM,42.83,12.33,5,100080445
JDD66174,BLK N RED MANUBK A4 FT PACK 5,77.15,24.6,5,100080446
JDD66369,BLACK N RED NOTEBOOK A5 FEINT D66369,57.97,17.42,10,846350151
JDD67011,BLK N RED WIRNBK A6 140 PAGES FT PERFOR,41.49,13.02,5,100080448
JDD80276,BASILDON BOND DL WLT WDW 100G WHTE PK100,13.16,5.61,1,D80276
JDD86045,CHALLENGE RECPT BK 241X92MM 6871,200.58,71.5,10,100080450
JDD96646,BLK N RED A5PLUS MATT WIRO NBK 846354906,57.9,17.75,5,846354906
JDE22211,NEW GUARDN ENV S/S DL WDW MANILLA PK1000,77.45,42.85,1,E22211
JDE23513,NEW GUARDN ENV PEEL 381X254 PK125 E23513,59.55,20.53,1,E23513
JDE24970,PLUS FABRIC ENV P/S C5 WDW PK500 E24970,101.4,32.7,1,E24970
JDE26503,NEW GUARDIAN DL ENV PS HW PK500 E26503,55.53,17.89,1,E26503
JDE27266,NEW GUARDN GUSSET ENV P/S C4 MAN PK100,74.55,24.05,1,E27266
JDE27303,NEW GUARDN ENV P/S 353X229MM MAN PK250,92.92,33.04,1,E27303
JDE27370,PLUS FAB ENV PEEL DL WHITE PK500 E27370,68.29,22.03,1,E27370
JDE63031,CHALLENGE CARBONLESS DUP BK 210X130MM FT,42.08,12.45,5,100080458
JDE66857,BLK N RED MANUBK A5 FT 100080459,57.92,18.12,5,100080459
JDE67008,BLKNRED WBND ELASTICATED NBK A4 PP 140P,93.53,29.46,5,846350111
JDE67024,BLACK N RED A4 RECY POLY  W/BND NOTEBK,93.53,29.46,5,846350973
JDF15002,RECYCLED SPIRAL NOTEBOOK 125X200 F15002,24.51,9.77,10,100080468
JDF21870,PLUS FABRIC ENV S/S 3.5X6 PK500 F21870,54.37,16.8,1,F21870
JDF22670,PLUS FABRC ENV WDW C6 PRESS PK500 F22670,76.74,24.74,1,F22670
JDF23470,PLUS FABRIC ENV PRESS C6 PK500 F23470,70.99,24.39,1,F23470
JDF24203,NEW GUARDN ENV EASYPEEL C4 WDW MAN P250,77.77,25.07,1,F24203
JDF26639,NEWGDN ENV EASYOPEN 130G C5 WDW MAN P250,42.72,13.77,1,F26639
JDF27666,NEWGUARD C4 GUSSET PEEL/SEAL ENV PK25,21.23,6.87,1,F27666
JDF28749,PLUS FABRC ENV C4 SELFSEAL PK250 F28749,95.93,39.95,1,F28749
JDF29151,POSTMASTER ENV DL WHT WLT PK500 F29151,62.68,34.69,1,F29151
JDF63001,CHALLENGE CARBONLESS DUP BK 210X130MM FT,44.04,15.44,5,100080469
JDF63036,CHALLENGE CBLESS DUP BK 210X127MM DELIV,28.9,8.89,5,100080470
JDF63060,CHALLENGE CARBONLESS TRIP BOOK 105X130MM,38.13,12.27,5,100080471
JDF66069,BLACK N RED BOOK A4 FEINT 100080473,28.95,9.11,1,100080473
JDF66173,BLK N RED MANUBK A4 NF 100080474,82.65,24.6,5,100080474
JDF66368,BLACK N RED NOTEBOOK A4 RULED FEINT,82.73,26.03,10,846350152
JDF67010,BLKNRED WBND ELASTICATED NBK A6 PP 140P,46.82,15.53,5,100080476
JDF71971,CHALLENGE TINTED TELE MESS PAD 4X5IN YLW,29.69,9.62,10,100080477
JDF80275,BASILDON BOND DL WLT 100G WHITE PK100,12.43,4.86,1,F80275
JDF96645,BLKRED A4 MATT WIRO NOTEBK 846354905,82.65,26.03,5,846354905
JDH23213,NEW GUARDN ENV PEEL 330X279 PK125 H23213,56.78,22.86,1,H23213
JDH25411,NEW GUARDIAN ENV S/S DL PK1000 H25411,71.72,23.14,1,H25411
JDH25470,PLUS FABRIC ENV S/S DL WHT PK500 H25470,62.54,20.16,1,H25470
JDH26211,NEW GUARDN ENV S/S C5 MAN PK500 H26211,50.77,25.21,1,H26211
JDH26326,NEW GUARD BRDBK ENV PEEL SEAL C4 PK125,80.64,23.33,1,H26326
JDH27070,PLUS FABRIC ENV S/S C4 WDW WHITE PK250,92.23,29.73,1,H27070
JDH28313,NGUARD ARMR GUS PEEL 381X279X51 MAN P100,197.79,63.8,1,H28313
JDH28866,PLUS FABRIC ENV 15X10X1 PK100 H28866,121.88,43.9,1,H28866
JDH63030,CHALLENGE CARBONLESS DUP BK 105X130MM FT,24.29,7.21,5,100080487
JDH64068,BLK N RED SKETCH BOOK A4 PLAIN 100080489,82.65,24.6,5,100080489
JDH66071,BLK N RED WBND ELAST MEETIBK A4 PP COV,110.79,36.12,5,100104323
JDH67023,BLK N RED WIRNBK A4 140 PAGES FT RCYC,82.65,25.37,5,100080189
JDH67197,BLK N RED MANUBK A5 IDXED 100080491,75.5,24.24,5,100080491
JDJ10538,PLUS FABRIC DL ENVELOPE P/S PK500,70.86,39.22,1,J26671
JDJ22370,PLUS FABRC ENV PS/S WDW DL PK500 J22370,67.41,24.47,1,J22370
JDJ26312,INTERNAL MAIL ENV C4 ORANGE PK250 J26312,131.95,50.6,1,J26312
JDJ26339,NEW GUARDN ENV EASYPEEL C4 PK250 J26339,71.97,23.2,1,J26339
JDJ27366,NEW GUARD GUS ENV PEEL/S C4 WDW MAN P100,80.76,26.04,1,J27366
JDJ27403,NEW GUARDN ENV S/S 381X254MM MAN PK250,102.86,39.7,1,J27403
JDJ28203,NEWGUARD 330X260X50 MAN 130G GUS PS P100,166.64,64.31,1,J28203
JDJ67001,BLK N RED WIRNBK A5 140 PAGES FT/IDXED,75.31,23.89,5,100080194
JDJ71989,CHALLENGE PETTY CASH PAD 280X141 40PAGE,18.58,5.67,1,100080052
JDJ80119,BAS ENV COMMCL WTRMK PEEL WDW C5 P500,71.88,22.76,1,J80119
JDJ96626,OXFORD BLK N RED A5PLUS MATT SMART NBK,57.97,17.75,5,846354904
JDJ99085,BLK N RED WIRNBK A4 140 PAGES RULED QUAD,82.65,25.37,5,100080201
JDK26309,NEW GUARDN ENV C4 PRESS SEAL PK250,51.52,19.81,1,K26309
JDK26739,PLUS FAB ENV EASYPEEL C4 WHITE PK250,93.25,30.07,1,K26739
JDK27926,NEW GUARDN BOARDBK PEEL C3 MANILLA PK50,69.12,22.57,1,K27926
JDK29470,PLUS FAB BRDBK ENV PEEL C4 WHITE PK125,99.65,32.14,1,K29470
JDK63080,CHALLENGE TRIPLICATE BOOK 210X130 FT NCR,86.96,31.92,5,100080512
JDK66070,BLK N RED A4 PROJECT BOOK BLK 100080730,64.5,20.44,3,100080730
JDK66177,BLK N RED MANUBK A4 DBL CASH 100080514,91.16,31.57,5,100080514
JDK71975,CHALLENGE TEL MESSAGE BOOK 305X152MM,29.17,9.9,1,100080054
JDK76012,CAMBRIDGE 125X200MM SPIRAL NOTEBK 300LF,13.64,3.19,5,100080210
JDK76303,CAMBRIDGE COUNSELS NBK A4 FT PERFORATED,46.6,6.14,10,100105941
JDK76768,OXFORD A4 PLUS BUSINESS NBK 320PG,40.78,14.17,3,100080518
JDK76792,OXFORD RFL PAD A4 4H FM HEAD BOUND,23.86,7.99,5,100080212
JDK80121,BAS ENV COMMCL PEEL 120G WDW C4 P250,67.94,21.49,1,K80121
JDL20219,NEW GUARDN WAGE ENV 108X102MM PLN PK1000,74.43,24.01,1,L20219
JDL22070,PLUS FABRIC ENV PRESS WDW 89X152 PK500,58.65,18.91,1,L22070
JDL23970,PLUS FAB ENV EASYPEEL C4 WDW WHITE PK250,100.81,32.51,1,L23970
JDL26039,NEW GUARDN ENV PEEL SEAL C5 MAN PK250,39.59,12.77,1,L26039
JDL26303,NEW GUARDN ENV S/S C4 MAN PK250 L26303,65.99,21.29,1,L26303
JDL26311,INTERNAL MAIL ENV C5 ORANGE PK500 L26311,138.79,54.23,1,L26311
JDL26370,PLUS FABRIC ENV S/S C4 WHT PK250 L26370,85.49,27.57,1,L26370
JDL27103,NEW GUARDN ENV P/S 305X250MM MAN P250,88.22,28.46,1,L27103
JDL27306,NEW GUARD MAN GUS ENV 241X165X25 PK100,50.19,18.25,1,L27306
JDL28413,NEWGUARD 465X340X50 MAN 130G GUS PS P100,275.65,96.93,1,L28413
JDL63034,CHALLENGE CARBONLS DUP BK 210X130MM INV,42.51,14.81,5,100080526
JDL63042,CHALLENGE CARBONLESS DUP BOOK A4 FT 6929,62.83,21.96,3,100080527
JDL66374,BLK N RED MANUBK 297X140MM FT 100080528,82.65,24.6,5,100080528
JDL67000,BLK N RED WIRNBK A5 140 PAGES FT PERFOR,54.03,17.89,5,846350112
JDL67019,BLK N RED A4 RECYCL CBND NOTEBOOK 192PP,82.65,24.6,5,100080530
JDL67027,BLACK N RED RECYC A5 POLY W/BND NOTEBKS,65.49,20.42,5,846350963
JDL80118,BAS ENV COMMCL WTRMK PEEL 120G C5 P500,66.67,21.11,1,L80118
JDL80281,BASILDON BOND C4 PKT 120G WHITE PK50,16.09,5.95,1,L80281
JDL96625,BLKRED A4PLUS MATT SMRT NBK FT 846364903,82.65,26.41,5,846364903
JDM23270,PLUS FABRIC EN P/S DL 4.25X8.6 PK250,32.45,13.62,1,M23270
JDM24011,NEW GUARDN ENV GUM 98X67MM PK2000 M24011,91.1,29.38,1,M24011
JDM27466,NEW GUARDN GUS ENV P/S 381X254X25MM P100,92.23,34.97,1,M27466
JDM27503,NEW GUARDN ENV P/S C4 WDW MANILLA PK250,71.15,22.95,1,M27503
JDM29066,NEW GUARD GUSS ENV 350X248X25MM MAN P100,84.65,27.28,1,M29066
JDM66176,BLK N RED MANUBK A4 SNGL CASH 100080537,91.27,33.13,5,100080537
JDM67005,BLK N RED WIRNBK A4 140 PAGES FT/IDXED,107.51,36.83,5,100080232
JDM67072,BLK N RED POLICEMANS ELAST NBK PP COVER,84.13,25.86,10,100080540
JDM71990,CHALLENGE DUPLICATE BOOK RECEIPT 280X152,24,7.6,1,100080056
JDM76003,CAMBRIDGE RFL PAD A4 4H FM 846200192,24.35,13.47,5,846200192
JDM76011,CAMBRIDGE 125X200MM SPIRAL SHRTHD NBK FT,16.73,9.26,10,846200078
JDM76767,OXFORD A4 PLUS BUSINESS NBK 160PG,31.64,10.6,3,100080545
JDM80120,BASILDON BOND C4 PKT 120G WHITE PK250,62.85,19.81,1,M80120
JF00159,JIFFY PADDED BAG 295X458MM PK10 MP-6-10,13.32,6.09,1,JPB-AMP-6-10
JF00161,JIFFY PADDED BAG 341X483MM PK10 MP-7-10,15.74,7.07,1,JPB-AMP-7-10
JF00534,SINGLE WALL CART 127X127X127MM P25,22.29,9.07,1,56892
JF00535,SINGLE WALL CART 152X152X178MM P25,20.44,13.63,1,57184
JF00537,SINGLE WALL CART 178X178X178MM P25,32.06,21.37,1,44033
JF00543,SINGLE WALL CART 305X254X254MM P25,36.53,14.75,1,59105
JF00545,SINGLE WALL CART 381X330X305MM P25,47.16,18.63,1,59138
JF00548,DOUBLE WALL CART 599X510X410MM P15,86.43,37.68,1,59170
JF00554,BRWN SNGLWALL CRRUG DSPTCH CRT P25,48.21,6.73,1,13836
JF00789,BRWN SNGL CART 482X305X305MM P25,51.67,16.23,1,59168
JF01561,PAPER TAKEAWAY BAG PK250 69968,56.71,23.29,1,69968
JF02107,SINGLE WALL CARTON 203X203X203 P25,28.56,8.09,1,58723
JF02113,DOUBLE WALL CART 305X305X305MM P15,34.13,11.52,1,59122
JF02115,SINGLE WALL CART 330X254X178MM P25,30.56,10.8,1,59131
JF02117,DOUBLE WALL CARTON 610X457X457 P15,78.17,27.98,1,59193
JF02119,DOUBLE WALL CARTON 457X305X305 P15,39.36,16.81,1,59192
JF02121,DOUBLE WALL CARTON 457X457X457 P15,72.52,29.24,1,59190
JF03002,HAND STRETCH FILM 400MMX600MX7MU,26.1,17.41,1,13753
JF03909,POLYPROPYLENE TAPE 48X132MM BUFF 68UFF,41.64,15.9,6,68702
JF13010,JIFFY AIRKRAFT WHT 140X195MM PK100 JL-0,34.05,8.81,1,JL-0
JF13020,JIFFY AIRKRAFT WHT 115X195MM PK100 JL-00,32.76,7.33,1,JL-00
JF13030,JIFFY AIRKRAFT WHT 90X145MM PK150 JL-000,42.36,9.56,1,JL-000
JF13100,JIFFY AIRKRAFT WHT 170X245MM PK100 JL-1,42.34,10.08,1,JL-1
JF13200,JIFFY AIRKRAFT WHT 205X245MM PK100 JL-2,52.67,12.74,1,JL-2
JF13300,JIFFY AIRKRAFT WHT 220X320MM PK50 JL-3,31.48,7.92,1,JL-3
JF13400,JIFFY AIRKRAFT WHT 240X320MM PK50 JL-4,30.98,7.7,1,JL-4
JF13500,JIFFY AIRKRAFT WHT 260X345MM PK50 JL-5,40.35,10.07,1,JL-5
JF13600,JIFFY AIRKRAFT WHT 290X445MM PK50 JL-6,61.04,14.48,1,JL-6
JF13700,JIFFY AIRKRAFT WHT 340X445MM PK50 JL-7,71.13,15.44,1,JL-7
JF15010,JIFFY AIRKRAFT GOLD 140X195MM PK100 GO-0,36.38,9.62,1,JL-GO-0
JF15020,JIFFY AIRKRAFT GOLD 115X195MM P100 GO-00,33.89,15.52,1,JL-GO-00
JF15030,JIFFY AIRKRAFT GOLD 90X145MM P150 GO-000,43.85,20.07,1,JL-GO-000
JF15100,JIFFY AIRKRAFT GOLD 170X245MM PK100 GO-1,48.82,11.96,1,JL-GO-1
JF15200,JIFFY AIRKRAFT GOLD 205X245MM PK100 GO-2,54.54,13.17,1,JL-GO-2
JF15300,JIFFY AIRKRAFT GOLD 220X320MM PK50 GO-3,32.49,8.68,1,JL-GO-3
JF15400,JIFFY AIRKRAFT GOLD 240X320MM PK50 GO-4,35.87,8.18,1,JL-GO-4
JF15500,JIFFY AIRKRAFT GOLD 260X345MM PK50 GO-5,46.83,11.87,1,JL-GO-5
JF15600,JIFFY AIRKRAFT GOLD 290X445MM PK50 GO-6,63.41,14.7,1,JL-GO-6
JF15700,JIFFY AIRKRAFT GOLD 340X445MM PK50 GO-7,72.01,18.82,1,JL-GO-7
JF16801,JIFFY AIRKRAFT SIZE 8 P50 GOLD MAKC04681,88.4,32.68,1,MAKC04681
JF21503,JIFFY PADDED BAG 245X381MM PK10 MP-5-10,16.24,4.1,1,JPB-AMP-5-10
JF77961,SUPERLITE FOAM LINED MAILER SIZE1 PK200,50.7,33.8,1,MBSL02801
JF77962,SUPERLITE FOAM LINED MAILER SIZE3 PK100,34.89,23.26,1,MBSL02803
JF77963,SUPERLITE FOAM LINED MAILER SIZE5 PK100,48.56,32.38,1,MBSL02805
JF77964,SUPERLITE FOAM LINED MAILER SIZE7 PK100,76.91,23.94,1,MBSL02807
JF79015,MAILING BOX 302 X 215 X 75MM PK20,45.8,30.54,1,11435
JF79017,MAILING BOX 330 X 250 X 80MM PK20,63.78,42.52,1,11489
JF79019,MAILING BOX 370 X 290 X 75MM PK20,78.51,52.34,1,11491
JF79021,MAILING BOX 455 X 320 X 55MM PK20,89.51,59.68,1,11492
JF79023,MAILING FILER 320 X 290 X 35-80MM PK20,57.91,38.61,1,11493
JF79069,MAILING BOX 145 X 126 X 55MM PK20,30.32,20.22,1,11066
JF79071,MAILING BOX 251 X 165 X 60MM PK20,43.51,29,1,11208
JF79290,JIFFY AIRKRAFT SIZE 0 WHITE PK10,4.88,2.23,1,04889
JF79291,JIFFY AIRKRAFT SIZE 1 WHITE 04890 PK10,5.85,2.68,1,04890
JF79292,JIFFY AIRKRAFT SIZE 3 WHITE 04891 PK10,6.96,3.2,1,04891
JF79293,JIFFY AIRKRAFT SIZE 5 WHITE 04892 PK10,9.46,4.32,1,04892
JF79294,JIFFY AIRKRAFT SIZE 7 WHITE 04893 PK10,13.32,4.76,1,04893
JF79371,JIFFY BUBBLE BOX ROLL 300MMX50M GREEN,53.21,24.58,1,43010
JF79447,JIFFY SMALL BUBBLE 750MMX75M GREEN,62.21,28.74,1,BROE54008
JF79509,SMALL BUBBLE WRAP 300MMX3M 20ROLL,27.81,18.54,1,BROC37770
JF79519,JIFFY BUBBLE FILM ROLL 1200MMX45M CLR,70.4,26.45,1,BROE33087
JF79520,JIFFY BUBBLE FILM ROLL 750MMX45M CLR,66.25,16.62,1,BROE53957
JF79528,JIFFY SML BUB MINI ROLL 500MX3M CLEAR,34.38,22.93,20,BROC37748
JF79531,JIFFY AIRKRAFT SIZE 0 GLD MULTI PK10,4.39,2,1,MMUL04602
JF79532,JIFFY AIRKRAFT SIZE 1 GLD MULTI PK10,4.94,2.26,1,MMUL04603
JF79533,JIFFY AIRKRAFT SIZE 3 GLD MULTI PK10,6.61,3.02,1,MMUL04604
JF79534,JIFFY AIRKRAFT SIZE 5 GLD MULTI PK10,7.87,3.61,1,MMUL04605
JF79535,JIFFY AIRKRAFT SIZE 7 GLD MULTI PK10,10.07,4.6,1,MMUL04606
JFBB,JIFFY BUBBLE BOX ROLL 300MMX50M CLEAR,49.41,17.38,1,JB-BOX
JFBW,JIFFY BUBBLE FILM ROLL 750MMX75M CLEAR,60.15,11.95,1,BROE53955
JFJEK,STRAPPING CUTTER 47216001,3.98,2.66,1,45418
JFM0,JIFFY MAILMISER 140X195 PK100 WHT SIZE 0,39.47,11.13,1,JMM-WH-0
JFM00,JIFFY MAILMISER 115X195 PK100 WHT 00,36.24,10.74,1,JMM-WH-00
JFM1,JIFFY MAILMISER 170X245 PK100 WHT SIZE 1,51.16,14.51,1,JMM-WH-1
JFM1000,JIFFY MAILMISER 000 90X145MM PK150,43.84,18.82,1,JMM-WH-000
JFM2,JIFFY MAILMISER 205X245 PK100 MM2 WHT,58.55,15.79,1,JMM-WH-2
JFM3,JIFFY MAILMISER 220X320MM PK50 WHITE MM3,34.86,10.06,1,JMM-WH-3
JFM4,JIFFY MAILMISER 240X320MM PK50 WHITE MM4,38.34,10.97,1,JMM-WH-4
JFM5,JIFFY MAILMISER 260X345 PK50 WHT MM5,50.2,13.69,1,JMM-WH-5
JFM6,JIFFY MAILMISER 290X445 PK50 WHT MM6,67.62,19.22,1,JMM-WH-6
JFM7,JIFFY MAILMISER 340X445 PK50 WHT MM7,78.19,21.87,1,JMM-WH-7
